#,TYPE,Bill No.,PONUM,DOCNUM,Document Date,Doc Due Date,Bill Type,itemcode/gl,Item Name,UOM,ItemGroup,HSN/sac,Bill Quantity,BASICVAL,LINETOTAL,Bill Value,TAX_RATE,TAXCODE,CGST,SGST,IGST,TCS,FREIGHT,Customer Code,Customer Name,Customer  Ref No.,Sale Employee Name,Bill To GSTIN,Ship To GSTIN,SHIP_TO_STATENAME,SHIP_TO_CITY,BILL_TO_STATENAME,BILL_TO_CITY,ADDRESS,SHIPTOADDRESS,BRANCH,WAREHOUSE,ORDER_NO,ORDER_DATE,ORDER_REF_NO,DELIVERY_DATE,STATUS,CREDIT_NOTE_CATEGORY,REMARKS,ORIGINAL_INVOICE_REFNO,WITHOUTQTY_POSTING,Tracking No
644,AR Invoice,Pri190,,190,07/04/2009,07/05/2009,I,C00003,Intel P4 2.4 GhZ,,Items,84.71.3010,10,8775,87750,231790.1,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,201,28/03/09,,07/04/09,Open,,Based On Sales Quotations 203. Based On Sales Orders 201. Based On Deliveries 201.,,,
645,AR Invoice,Pri191,,191,18/04/2009,18/05/2009,I,C00009,Keyboard Comfort USB,,Items,84.71.3010,5,1350,6750,93495.16,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,203,08/04/09,,18/04/09,Open,,Based On Sales Quotations 205. Based On Sales Orders 203. Based On Deliveries 203.,,,
646,AR Invoice,Pri191,,191,18/04/2009,18/05/2009,I,C00010,Mouse USB,,Items,85.24.9111,5,1350,6750,93495.16,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,203,08/04/09,,18/04/09,Open,,Based On Sales Quotations 205. Based On Sales Orders 203. Based On Deliveries 203.,,,
647,AR Invoice,Pri191,,191,18/04/2009,18/05/2009,I,C00008,Monitor 19' TFT,,Items,84.71.3010,5,13500,67500,93495.16,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,203,08/04/09,,18/04/09,Open,,Based On Sales Quotations 205. Based On Sales Orders 203. Based On Deliveries 203.,,,
648,AR Invoice,Pri192,,192,28/04/2009,28/05/2009,I,I00002,DVD+R Disc 50-Pack,,Items,85.24.9111,10,900,9000,42851.95,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,,,,,,,,General Warehouse,204,18/04/09,,28/04/09,Open,,Based On Sales Quotations 206. Based On Sales Orders 204. Based On Deliveries 204.,,,
649,AR Invoice,Pri192,,192,28/04/2009,28/05/2009,I,I00001,DVD+R Disc 10-Pack,,Items,85.24.9111,5,225,1125,42851.95,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,,,,,,,,General Warehouse,204,18/04/09,,28/04/09,Open,,Based On Sales Quotations 206. Based On Sales Orders 204. Based On Deliveries 204.,,,
650,AR Invoice,Pri192,,192,28/04/2009,28/05/2009,I,C00011,Memory DDR RAM 512 MB,,Items,84.71.3010,10,2700,27000,42851.95,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,,,,,,,,General Warehouse,204,18/04/09,,28/04/09,Open,,Based On Sales Quotations 206. Based On Sales Orders 204. Based On Deliveries 204.,,,
651,AR Invoice,Pri193,,193,08/05/2009,07/07/2009,I,I00003,USB Flashdrive 4GB,,Items,84.71.3010,10,1250,12500,58855.68,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,205,28/04/09,,08/05/09,Open,,Based On Sales Quotations 207. Based On Sales Orders 205. Based On Deliveries 205.,,,
652,AR Invoice,Pri193,,193,08/05/2009,07/07/2009,I,I00004,USB Flashdrive 8GB,,Items,84.71.3010,5,1875,9375,58855.68,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,205,28/04/09,,08/05/09,Open,,Based On Sales Quotations 207. Based On Sales Orders 205. Based On Deliveries 205.,,,
653,AR Invoice,Pri193,,193,08/05/2009,07/07/2009,I,I00005,IBM Thankpad Laptop Batteries A20 series,,Items,84.71.3010,5,5625,28125,58855.68,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,205,28/04/09,,08/05/09,Open,,Based On Sales Quotations 207. Based On Sales Orders 205. Based On Deliveries 205.,,,
654,AR Invoice,Pri194,,194,23/05/2009,22/06/2009,I,I00006,IBM Thankpad Laptop Batteries A21 series,,Items,84.71.3010,5,5000,25000,54073.65,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,206,13/05/09,,23/05/09,Open,,Based On Sales Quotations 208. Based On Sales Orders 206. Based On Deliveries 206.,,,
655,AR Invoice,Pri194,,194,23/05/2009,22/06/2009,I,I00007,HP Printer 95 Inkjet Cartridge,,Items,84.71.6021,5,1750,8750,54073.65,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,206,13/05/09,,23/05/09,Open,,Based On Sales Quotations 208. Based On Sales Orders 206. Based On Deliveries 206.,,,
656,AR Invoice,Pri194,,194,23/05/2009,22/06/2009,I,I00008,HP Vivera Ink 6-Pack and Photo Paper Kit,,Items,84.71.3010,5,2437.5,12187.5,54073.65,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,206,13/05/09,,23/05/09,Open,,Based On Sales Quotations 208. Based On Sales Orders 206. Based On Deliveries 206.,,,
657,AR Invoice,Pri195,,195,28/05/2009,27/07/2009,I,I00009,Canon PowerShot A1000IS,,Items,84.71.3010,5,9375,46875,280300.18,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,207,18/05/09,,28/05/09,Open,,Based On Sales Quotations 209. Based On Sales Orders 207. Based On Deliveries 207.,,,
658,AR Invoice,Pri195,,195,28/05/2009,27/07/2009,I,I00010,Canon EOS 30D,,Items,84.71.3010,5,37500,187500,280300.18,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,207,18/05/09,,28/05/09,Open,,Based On Sales Quotations 209. Based On Sales Orders 207. Based On Deliveries 207.,,,
659,AR Invoice,Pri195,,195,28/05/2009,27/07/2009,I,I00011,Belkin 4-Port USB 2.0 Travel Hub,,Items,84.71.3010,5,750,3750,280300.18,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,207,18/05/09,,28/05/09,Open,,Based On Sales Quotations 209. Based On Sales Orders 207. Based On Deliveries 207.,,,
660,AR Invoice,Pri196,,196,02/06/2009,02/07/2009,I,I00012,Belkin PC-to-Mac Transfer Kit,,Items,84.71.3010,5,2812.5,14062.5,457970.76,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,208,23/05/09,,02/06/09,Open,,Based On Sales Quotations 210. Based On Sales Orders 208. Based On Deliveries 208.,,,
661,AR Invoice,Pri196,,196,02/06/2009,02/07/2009,I,LM4029,LM4029 Lexmark 4029 Printer,,Items,84.71.6021,10,15000,150000,457970.76,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,208,23/05/09,,02/06/09,Open,,Based On Sales Quotations 210. Based On Sales Orders 208. Based On Deliveries 208.,,,
662,AR Invoice,Pri196,,196,02/06/2009,02/07/2009,I,A00001,IBM Infoprint 1312,,J.B. Printers,84.71.6021,10,22500,225000,457970.76,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,208,23/05/09,,02/06/09,Open,,Based On Sales Quotations 210. Based On Sales Orders 208. Based On Deliveries 208.,,,
663,AR Invoice,Pri197,,197,12/06/2009,12/07/2009,I,A00002,IBM Infoprint 1222,,J.B. Printers,84.71.6021,5,13500,67500,506432.16,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,209,02/06/09,,12/06/09,Open,,Based On Sales Quotations 211. Based On Sales Orders 209. Based On Deliveries 209.,,,
664,AR Invoice,Pri197,,197,12/06/2009,12/07/2009,I,A00003,IBM Infoprint 1226,,J.B. Printers,84.71.6021,5,20250,101250,506432.16,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,209,02/06/09,,12/06/09,Open,,Based On Sales Quotations 211. Based On Sales Orders 209. Based On Deliveries 209.,,,
665,AR Invoice,Pri197,,197,12/06/2009,12/07/2009,I,A00004,HP Color Laser Jet 5,,Rainbow Printers,84.71.6021,8,33750,270000,506432.16,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,209,02/06/09,,12/06/09,Open,,Based On Sales Quotations 211. Based On Sales Orders 209. Based On Deliveries 209.,,,
666,AR Invoice,Pri198,,198,18/06/2009,18/07/2009,I,A00005,HP Color Laser Jet 4,,Rainbow Printers,84.71.6021,5,31500,157500,492869.52,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,210,08/06/09,,18/06/09,Open,,Based On Sales Orders 210. Based On Deliveries 210.,,,
667,AR Invoice,Pri198,,198,18/06/2009,18/07/2009,I,C00001,Motherboard P4 Turbo,,Items,84.71.3010,5,31500,157500,492869.52,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,210,08/06/09,,18/06/09,Open,,Based On Sales Orders 210. Based On Deliveries 210.,,,
668,AR Invoice,Pri198,,198,18/06/2009,18/07/2009,I,C00002,Motherboard P4 Turbo - Asus Chipset,,Items,84.71.3010,5,23625,118125,492869.52,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,210,08/06/09,,18/06/09,Open,,Based On Sales Orders 210. Based On Deliveries 210.,,,
669,AR Invoice,Pri199,,199,23/06/2009,23/07/2009,I,C00005,WLAN Card,,Items,84.71.3010,5,4050,20250,138294.93,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,211,13/06/09,,23/06/09,Open,,Based On Sales Quotations 213. Based On Sales Orders 211. Based On Deliveries 211.,,,
670,AR Invoice,Pri199,,199,23/06/2009,23/07/2009,I,C00004,Tower Case with Power supply,,Items,84.71.3010,5,2362.5,11812.5,138294.93,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,211,13/06/09,,23/06/09,Open,,Based On Sales Quotations 213. Based On Sales Orders 211. Based On Deliveries 211.,,,
671,AR Invoice,Pri199,,199,23/06/2009,23/07/2009,I,C00003,Intel P4 2.4 GhZ,,Items,84.71.3010,10,8775,87750,138294.93,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,211,13/06/09,,23/06/09,Open,,Based On Sales Quotations 213. Based On Sales Orders 211. Based On Deliveries 211.,,,
672,AR Invoice,Pri200,,200,08/07/2009,06/09/2009,I,C00011,Memory DDR RAM 512 MB,,Items,84.71.3010,10,2250,22500,39727.58,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,213,28/06/09,,08/07/09,Open,,Based On Sales Quotations 215. Based On Sales Orders 213. Based On Deliveries 213.,,,
673,AR Invoice,Pri200,,200,08/07/2009,06/09/2009,I,C00010,Mouse USB,,Items,85.24.9111,5,1125,5625,39727.58,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,213,28/06/09,,08/07/09,Open,,Based On Sales Quotations 215. Based On Sales Orders 213. Based On Deliveries 213.,,,
674,AR Invoice,Pri200,,200,08/07/2009,06/09/2009,I,C00009,Keyboard Comfort USB,,Items,84.71.3010,5,1125,5625,39727.58,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,213,28/06/09,,08/07/09,Open,,Based On Sales Quotations 215. Based On Sales Orders 213. Based On Deliveries 213.,,,
675,AR Invoice,Pri201,,201,15/07/2009,14/08/2009,I,I00001,DVD+R Disc 10-Pack,,Items,85.24.9111,5,187.5,937.5,24645.81,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,214,05/07/09,,15/07/09,Open,,Based On Sales Quotations 216. Based On Sales Orders 214. Based On Deliveries 214.,,,
676,AR Invoice,Pri201,,201,15/07/2009,14/08/2009,I,I00003,USB Flashdrive 4GB,,Items,84.71.3010,10,1250,12500,24645.81,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,214,05/07/09,,15/07/09,Open,,Based On Sales Quotations 216. Based On Sales Orders 214. Based On Deliveries 214.,,,
677,AR Invoice,Pri201,,201,15/07/2009,14/08/2009,I,I00002,DVD+R Disc 50-Pack,,Items,85.24.9111,10,750,7500,24645.81,0,BED+VAT,0,0,0,0,0,C40000,Earthshaker Corporation,,Purushottam Nitya,,,Delhi,New Delhi,West Bengal,Kolkata,",208 Hollywood Ave,700 005,,Kolkata,WB,IN",,,General Warehouse,214,05/07/09,,15/07/09,Open,,Based On Sales Quotations 216. Based On Sales Orders 214. Based On Deliveries 214.,,,
678,AR Invoice,Pri202,,202,19/07/2009,17/09/2009,I,I00005,IBM Thankpad Laptop Batteries A20 series,,Items,84.71.3010,5,5625,28125,73569.6,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,215,09/07/09,,19/07/09,Open,,Based On Sales Quotations 217. Based On Sales Orders 215. Based On Deliveries 215.,,,
679,AR Invoice,Pri202,,202,19/07/2009,17/09/2009,I,I00004,USB Flashdrive 8GB,,Items,84.71.3010,5,1875,9375,73569.6,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,215,09/07/09,,19/07/09,Open,,Based On Sales Quotations 217. Based On Sales Orders 215. Based On Deliveries 215.,,,
680,AR Invoice,Pri202,,202,19/07/2009,17/09/2009,I,I00006,IBM Thankpad Laptop Batteries A21 series,,Items,84.71.3010,5,5000,25000,73569.6,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,215,09/07/09,,19/07/09,Open,,Based On Sales Quotations 217. Based On Sales Orders 215. Based On Deliveries 215.,,,
681,AR Invoice,Pri203,,203,25/07/2009,24/08/2009,I,I00007,HP Printer 95 Inkjet Cartridge,,Items,84.71.6021,5,1750,8750,79823.01,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,216,15/07/09,,25/07/09,Open,,Based On Sales Quotations 218. Based On Sales Orders 216. Based On Deliveries 216.,,,
682,AR Invoice,Pri203,,203,25/07/2009,24/08/2009,I,I00008,HP Vivera Ink 6-Pack and Photo Paper Kit,,Items,84.71.3010,5,2437.5,12187.5,79823.01,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,216,15/07/09,,25/07/09,Open,,Based On Sales Quotations 218. Based On Sales Orders 216. Based On Deliveries 216.,,,
683,AR Invoice,Pri203,,203,25/07/2009,24/08/2009,I,I00009,Canon PowerShot A1000IS,,Items,84.71.3010,5,9375,46875,79823.01,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,216,15/07/09,,25/07/09,Open,,Based On Sales Quotations 218. Based On Sales Orders 216. Based On Deliveries 216.,,,
684,AR Invoice,Pri204,,204,31/07/2009,30/08/2009,I,I00010,Canon EOS 30D,,Items,84.71.3010,5,45000,225000,284381.14,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,217,21/07/09,,31/07/09,Open,,Based On Sales Quotations 219. Based On Sales Orders 217. Based On Deliveries 217.,,,
685,AR Invoice,Pri204,,204,31/07/2009,30/08/2009,I,I00011,Belkin 4-Port USB 2.0 Travel Hub,,Items,84.71.3010,5,900,4500,284381.14,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,217,21/07/09,,31/07/09,Open,,Based On Sales Quotations 219. Based On Sales Orders 217. Based On Deliveries 217.,,,
686,AR Invoice,Pri204,,204,31/07/2009,30/08/2009,I,I00012,Belkin PC-to-Mac Transfer Kit,,Items,84.71.3010,5,3375,16875,284381.14,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,217,21/07/09,,31/07/09,Open,,Based On Sales Quotations 219. Based On Sales Orders 217. Based On Deliveries 217.,,,
687,AR Invoice,Pri205,,205,09/08/2009,08/09/2009,I,LM4029,LM4029 Lexmark 4029 Printer,,Items,84.71.6021,10,21000,210000,687030.24,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,218,30/07/09,,09/08/09,Open,,Based On Sales Quotations 220. Based On Sales Orders 218. Based On Deliveries 218.,,,
688,AR Invoice,Pri205,,205,09/08/2009,08/09/2009,I,A00001,IBM Infoprint 1312,,J.B. Printers,84.71.6021,10,31500,315000,687030.24,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,218,30/07/09,,09/08/09,Open,,Based On Sales Quotations 220. Based On Sales Orders 218. Based On Deliveries 218.,,,
689,AR Invoice,Pri205,,205,09/08/2009,08/09/2009,I,A00002,IBM Infoprint 1222,,J.B. Printers,84.71.6021,5,15750,78750,687030.24,0,BED+VAT,0,0,0,0,0,C70000,Aquent Systems,,Bhaskara Lakshmana,,,Karnataka,Bangalore,Maharashtra,Mumbai,",123 Kathryn Ave,400 001,,Mumbai,MH,IN",,,General Warehouse,218,30/07/09,,09/08/09,Open,,Based On Sales Quotations 220. Based On Sales Orders 218. Based On Deliveries 218.,,,
690,AR Invoice,Pri206,,206,16/08/2009,15/09/2009,I,A00005,HP Color Laser Jet 4,,Rainbow Printers,84.71.6021,5,27000,135000,584344.8,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,219,06/08/09,,16/08/09,Open,,Based On Sales Quotations 221. Based On Sales Orders 219. Based On Deliveries 219.,,,
691,AR Invoice,Pri206,,206,16/08/2009,15/09/2009,I,A00004,HP Color Laser Jet 5,,Rainbow Printers,84.71.6021,8,33750,270000,584344.8,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,219,06/08/09,,16/08/09,Open,,Based On Sales Quotations 221. Based On Sales Orders 219. Based On Deliveries 219.,,,
692,AR Invoice,Pri206,,206,16/08/2009,15/09/2009,I,A00003,IBM Infoprint 1226,,J.B. Printers,84.71.6021,5,20250,101250,584344.8,0,BED+VAT,0,0,0,0,0,C20000,Norm Thompson,,Sales Manager,,,,,,,,,,General Warehouse,219,06/08/09,,16/08/09,Open,,Based On Sales Quotations 221. Based On Sales Orders 219. Based On Deliveries 219.,,,
693,AR Invoice,Pri207,,207,23/08/2009,22/09/2009,I,C00001,Motherboard P4 Turbo,,Items,84.71.3010,5,27000,135000,373980.67,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,,,,,,,,General Warehouse,220,13/08/09,,23/08/09,Open,,Based On Sales Quotations 222. Based On Sales Orders 220. Based On Deliveries 220.,,,
694,AR Invoice,Pri207,,207,23/08/2009,22/09/2009,I,C00002,Motherboard P4 Turbo - Asus Chipset,,Items,84.71.3010,5,20250,101250,373980.67,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,,,,,,,,General Warehouse,220,13/08/09,,23/08/09,Open,,Based On Sales Quotations 222. Based On Sales Orders 220. Based On Deliveries 220.,,,
695,AR Invoice,Pri207,,207,23/08/2009,22/09/2009,I,C00003,Intel P4 2.4 GhZ,,Items,84.71.3010,10,8775,87750,373980.67,0,BED+VAT,0,0,0,0,0,C23900,Parameter Technology,,Bhaskara Lakshmana,,,,,,,,,,General Warehouse,220,13/08/09,,23/08/09,Open,,Based On Sales Quotations 222. Based On Sales Orders 220. Based On Deliveries 220.,,,
696,AR Invoice,Pri208,,208,27/08/2009,26/10/2009,I,C00004,Tower Case with Power supply,,Items,84.71.3010,5,1968.75,9843.75,36416.95,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,221,17/08/09,,27/08/09,Open,,Based On Sales Quotations 223. Based On Sales Orders 221. Based On Deliveries 221.,,,
697,AR Invoice,Pri208,,208,27/08/2009,26/10/2009,I,C00005,WLAN Card,,Items,84.71.3010,5,3375,16875,36416.95,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,221,17/08/09,,27/08/09,Open,,Based On Sales Quotations 223. Based On Sales Orders 221. Based On Deliveries 221.,,,
698,AR Invoice,Pri208,,208,27/08/2009,26/10/2009,I,C00006,Network Card10/100,,Items,84.71.3010,5,843.75,4218.75,36416.95,0,BED+VAT,0,0,0,0,0,C30000,Microchips,,Lata Darshana,,,,,,,,,,General Warehouse,221,17/08/09,,27/08/09,Open,,Based On Sales Quotations 223. Based On Sales Orders 221. Based On Deliveries 221.,,,
699,AR Invoice,Pri209,,209,05/09/2009,04/11/2009,I,C00010,Mouse USB,,Items,85.24.9111,5,1125,5625,34209.86,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,223,26/08/09,,05/09/09,Open,,Based On Sales Orders 223. Based On Deliveries 223.,,,
700,AR Invoice,Pri209,,209,05/09/2009,04/11/2009,I,C00011,Memory DDR RAM 512 MB,,Items,84.71.3010,10,2250,22500,34209.86,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,223,26/08/09,,05/09/09,Open,,Based On Sales Orders 223. Based On Deliveries 223.,,,
701,AR Invoice,Pri209,,209,05/09/2009,04/11/2009,I,I00001,DVD+R Disc 10-Pack,,Items,85.24.9111,5,187.5,937.5,34209.86,0,BED+VAT,0,0,0,0,0,C42000,Mashina Corporation,,Pitambar Ratna,,,,,,,,,,General Warehouse,223,26/08/09,,05/09/09,Open,,Based On Sales Orders 223. Based On Deliveries 223.,,,
702,AR Invoice,Pri210,,210,10/09/2009,10/10/2009,I,I00004,USB Flashdrive 8GB,,Items,84.71.3010,5,1875,9375,34577.71,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,224,31/08/09,,10/09/09,Open,,Based On Sales Quotations 226. Based On Sales Orders 224. Based On Deliveries 224.,,,
703,AR Invoice,Pri210,,210,10/09/2009,10/10/2009,I,I00002,DVD+R Disc 50-Pack,,Items,85.24.9111,10,750,7500,34577.71,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,224,31/08/09,,10/09/09,Open,,Based On Sales Quotations 226. Based On Sales Orders 224. Based On Deliveries 224.,,,
704,AR Invoice,Pri210,,210,10/09/2009,10/10/2009,I,I00003,USB Flashdrive 4GB,,Items,84.71.3010,10,1250,12500,34577.71,0,BED+VAT,0,0,0,0,0,C50000,ADA Technologies,,Purushottam Nitya,,,Maharashtra,Mumbai,Delhi,New Delhi,",34 Highway 6,110 005,Suite 300,New Delhi,DL,IN",,,General Warehouse,224,31/08/09,,10/09/09,Open,,Based On Sales Quotations 226. Based On Sales Orders 224. Based On Deliveries 224.,,,
705,AR Invoice,Pri211,,211,14/09/2009,14/10/2009,I,I00006,IBM Thankpad Laptop Batteries A21 series,,Items,84.71.3010,5,6000,30000,85703.9,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,225,04/09/09,,14/09/09,Open,,Based On Sales Quotations 227. Based On Sales Orders 225. Based On Deliveries 225.,,,
706,AR Invoice,Pri211,,211,14/09/2009,14/10/2009,I,I00005,IBM Thankpad Laptop Batteries A20 series,,Items,84.71.3010,5,6750,33750,85703.9,0,BED+VAT,0,0,0,0,0,C60000,SG Electronics,,Lata Darshana,,,Tamil Nadu,Chennai,Karnataka,Bangalore,",67 Grant Ave,560 005,,Bangalore,KT,IN",,,General Warehouse,225,04/09/09,,14/09/09,Open,,Based On Sales Quotations 227. Based On Sales Orders 225. Based On Deliveries 225.,,,
